X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
2633716.98654112,1244474.16920355,"0","0","467",459,2026/05/24 16:24:48+00,,,,,,,,,,,,,,,,,,,,,
2633716.7611278,1244473.94555733,"0","0","468",459,2026/05/24 16:24:49+00,,,,,,,,,,,,,,,,,,,,,
2633716.38522842,1244473.60987346,"0","0","469",459,2026/05/24 16:24:50+00,,,,,,,,,,,,,,,,,,,,,
2633716.23537379,1244473.38665639,"0","0","470",458.9,2026/05/24 16:24:51+00,,,,,,,,,,,,,,,,,,,,,
2633716.23726803,1244473.05311813,"0","0","471",458.9,2026/05/24 16:24:52+00,,,,,,,,,,,,,,,,,,,,,
2633716.31661528,1244472.38647072,"0","0","472",458.9,2026/05/24 16:24:53+00,,,,,,,,,,,,,,,,,,,,,
2633715.93945295,1244472.27314572,"0","0","473",458.9,2026/05/24 16:24:54+00,,,,,,,,,,,,,,,,,,,,,
2633715.71340811,1244472.16067896,"0","0","474",458.8,2026/05/24 16:24:55+00,,,,,,,,,,,,,,,,,,,,,
2633715.1102009,1244471.93488727,"0","0","475",458.8,2026/05/24 16:24:56+00,,,,,,,,,,,,,,,,,,,,,
2633714.72988159,1244472.37745945,"0","0","476",458.8,2026/05/24 16:24:57+00,,,,,,,,,,,,,,,,,,,,,
2633714.42701522,1244472.48692249,"0","0","477",458.7,2026/05/24 16:24:58+00,,,,,,,,,,,,,,,,,,,,,
2633714.20223311,1244472.15209695,"0","0","478",458.7,2026/05/24 16:24:59+00,,,,,,,,,,,,,,,,,,,,,
2633714.27905462,1244471.93016719,"0","0","479",458.7,2026/05/24 16:25:00+00,,,,,,,,,,,,,,,,,,,,,
2633714.27905462,1244471.93016719,"0","0","480",458.7,2026/05/24 16:25:01+00,,,,,,,,,,,,,,,,,,,,,
2633714.20223311,1244472.15209695,"0","0","481",458.7,2026/05/24 16:25:02+00,,,,,,,,,,,,,,,,,,,,,
2633714.20286449,1244472.04091753,"0","0","482",458.7,2026/05/24 16:25:03+00,,,,,,,,,,,,,,,,,,,,,
2633714.28094876,1244471.59662893,"0","0","483",458.7,2026/05/24 16:25:04+00,,,,,,,,,,,,,,,,,,,,,
2633713.97745098,1244471.81727141,"0","0","484",458.6,2026/05/24 16:25:05+00,,,,,,,,,,,,,,,,,,,,,
2633713.82759622,1244471.5940544,"0","0","485",458.6,2026/05/24 16:25:06+00,,,,,,,,,,,,,,,,,,,,,
2633713.82759622,1244471.5940544,"0","0","486",458.6,2026/05/24 16:25:07+00,,,,,,,,,,,,,,,,,,,,,
2633713.60028858,1244471.70394656,"0","0","487",458.6,2026/05/24 16:25:08+00,,,,,,,,,,,,,,,,,,,,,
2633713.4485397,1244471.81426782,"0","0","488",458.6,2026/05/24 16:25:09+00,,,,,,,,,,,,,,,,,,,,,
2633713.22186344,1244471.81298058,"0","0","489",458.6,2026/05/24 16:25:10+00,,,,,,,,,,,,,,,,,,,,,
2633713.07074593,1244471.81212242,"0","0","490",458.6,2026/05/24 16:25:11+00,,,,,,,,,,,,,,,,,,,,,
2633713.07011458,1244471.92330185,"0","0","491",458.6,2026/05/24 16:25:12+00,,,,,,,,,,,,,,,,,,,,,
2633712.76914227,1244471.6992267,"0","0","492",458.5,2026/05/24 16:25:13+00,,,,,,,,,,,,,,,,,,,,,
2633712.84470102,1244471.69965578,"0","0","493",458.5,2026/05/24 16:25:14+00,,,,,,,,,,,,,,,,,,,,,
2633712.76851091,1244471.81040613,"0","0","494",458.5,2026/05/24 16:25:15+00,,,,,,,,,,,,,,,,,,,,,
2633712.99518718,1244471.81169335,"0","0","495",458.5,2026/05/24 16:25:16+00,,,,,,,,,,,,,,,,,,,,,
2633712.69484621,1244471.47643879,"0","0","496",458.5,2026/05/24 16:25:17+00,,,,,,,,,,,,,,,,,,,,,
2633712.46753859,1244471.586331,"0","0","497",458.5,2026/05/24 16:25:18+00,,,,,,,,,,,,,,,,,,,,,
2633712.46690724,1244471.69751042,"0","0","498",458.5,2026/05/24 16:25:19+00,,,,,,,,,,,,,,,,,,,,,
2633712.542466,1244471.69793949,"0","0","499",458.4,2026/05/24 16:25:20+00,,,,,,,,,,,,,,,,,,,,,
2633712.61613071,1244472.03190682,"0","0","500",458.4,2026/05/24 16:25:21+00,,,,,,,,,,,,,,,,,,,,,
2633712.91647166,1244472.36716138,"0","0","501",458.4,2026/05/24 16:25:22+00,,,,,,,,,,,,,,,,,,,,,
2633713.14377926,1244472.25726919,"0","0","502",458.4,2026/05/24 16:25:23+00,,,,,,,,,,,,,,,,,,,,,
2633713.52031027,1244472.48177343,"0","0","503",458.5,2026/05/24 16:25:24+00,,,,,,,,,,,,,,,,,,,,,
2633713.67079639,1244472.59381102,"0","0","504",458.5,2026/05/24 16:25:25+00,,,,,,,,,,,,,,,,,,,,,
2633713.51904754,1244472.70413227,"0","0","505",458.5,2026/05/24 16:25:26+00,,,,,,,,,,,,,,,,,,,,,
2633713.67205913,1244472.37145217,"0","0","506",458.5,2026/05/24 16:25:27+00,,,,,,,,,,,,,,,,,,,,,
2633713.74698651,1244472.48306068,"0","0","507",458.5,2026/05/24 16:25:28+00,,,,,,,,,,,,,,,,,,,,,
2633713.51589071,1244473.26002937,"0","0","508",458.5,2026/05/24 16:25:29+00,,,,,,,,,,,,,,,,,,,,,
2633713.51778481,1244472.92649111,"0","0","509",458.5,2026/05/24 16:25:30+00,,,,,,,,,,,,,,,,,,,,,
2633713.44412016,1244472.59252377,"0","0","510",458.5,2026/05/24 16:25:31+00,,,,,,,,,,,,,,,,,,,,,
2633712.08406276,1244472.58480046,"0","0","511",458.6,2026/05/24 16:25:32+00,,,,,,,,,,,,,,,,,,,,,
2633708.52333269,1244474.23232683,"0","0","512",458.7,2026/05/24 16:25:33+00,,,,,,,,,,,,,,,,,,,,,
2633705.48457217,1244477.10583184,"0","0","513",458.8,2026/05/24 16:25:34+00,,,,,,,,,,,,,,,,,,,,,
2633702.52579135,1244479.20151141,"0","0","514",458.9,2026/05/24 16:25:35+00,,,,,,,,,,,,,,,,,,,,,
2633700.16895724,1244481.74534144,"0","0","515",459.1,2026/05/24 16:25:36+00,,,,,,,,,,,,,,,,,,,,,
2633697.14030154,1244482.83997998,"0","0","516",459.2,2026/05/24 16:25:37+00,,,,,,,,,,,,,,,,,,,,,
2633693.35921591,1244483.37443464,"0","0","517",459.4,2026/05/24 16:25:38+00,,,,,,,,,,,,,,,,,,,,,
2633692.29824057,1244483.92432831,"0","0","518",459.4,2026/05/24 16:25:39+00,,,,,,,,,,,,,,,,,,,,,
2633686.25481428,1244483.6676676,"0","0","519",459.6,2026/05/24 16:25:40+00,,,,,,,,,,,,,,,,,,,,,
2633683.0089483,1244483.09333577,"0","0","520",459.7,2026/05/24 16:25:41+00,,,,,,,,,,,,,,,,,,,,,
2633679.08179271,1244482.73750674,"0","0","521",459.8,2026/05/24 16:25:42+00,,,,,,,,,,,,,,,,,,,,,
2633675.99082677,1244481.49695947,"0","0","522",459.9,2026/05/24 16:25:43+00,,,,,,,,,,,,,,,,,,,,,
2633672.2210929,1244480.03019792,"0","0","523",460,2026/05/24 16:25:44+00,,,,,,,,,,,,,,,,,,,,,
2633670.33338777,1244479.79712548,"0","0","524",460,2026/05/24 16:25:45+00,,,,,,,,,,,,,,,,,,,,,
2633667.1687513,1244478.22261601,"0","0","525",460.1,2026/05/24 16:25:46+00,,,,,,,,,,,,,,,,,,,,,
2633663.17107627,1244476.97693362,"0","0","526",460.3,2026/05/24 16:25:47+00,,,,,,,,,,,,,,,,,,,,,
2633661.81291107,1244476.63568357,"0","0","527",460.3,2026/05/24 16:25:48+00,,,,,,,,,,,,,,,,,,,,,
2633657.96572095,1244475.50204097,"0","0","528",460.4,2026/05/24 16:25:49+00,,,,,,,,,,,,,,,,,,,,,
2633656.83612215,1244474.82853891,"0","0","529",460.5,2026/05/24 16:25:50+00,,,,,,,,,,,,,,,,,,,,,
2633653.22064798,1244472.80674906,"0","0","530",460.6,2026/05/24 16:25:51+00,,,,,,,,,,,,,,,,,,,,,
2633652.09167834,1244472.02206848,"0","0","531",460.7,2026/05/24 16:25:52+00,,,,,,,,,,,,,,,,,,,,,
2633647.9435086,1244470.66436036,"0","0","532",460.9,2026/05/24 16:25:53+00,,,,,,,,,,,,,,,,,,,,,
2633646.58723141,1244469.98957552,"0","0","533",461,2026/05/24 16:25:54+00,,,,,,,,,,,,,,,,,,,,,
2633643.72166835,1244468.97268868,"0","0","534",461.1,2026/05/24 16:25:55+00,,,,,,,,,,,,,,,,,,,,,
2633639.86124022,1244470.17382584,"0","0","535",461.6,2026/05/24 16:25:56+00,,,,,,,,,,,,,,,,,,,,,
2633638.57044146,1244471.27834183,"0","0","536",461.8,2026/05/24 16:25:57+00,,,,,,,,,,,,,,,,,,,,,
2633636.96921912,1244473.82647826,"0","0","537",462.1,2026/05/24 16:25:58+00,,,,,,,,,,,,,,,,,,,,,
2633634.6829308,1244477.26019786,"0","0","538",462.6,2026/05/24 16:25:59+00,,,,,,,,,,,,,,,,,,,,,
2633633.92104523,1244478.36771145,"0","0","539",462.8,2026/05/24 16:26:00+00,,,,,,,,,,,,,,,,,,,,,
2633630.95788184,1244481.24168279,"0","0","540",463.3,2026/05/24 16:26:01+00,,,,,,,,,,,,,,,,,,,,,
2633630.19536768,1244482.46037631,"0","0","541",463.6,2026/05/24 16:26:02+00,,,,,,,,,,,,,,,,,,,,,
2633628.5129254,1244486.00870198,"0","0","542",464.2,2026/05/24 16:26:03+00,,,,,,,,,,,,,,,,,,,,,
2633627.97645825,1244487.33985923,"0","0","543",464.5,2026/05/24 16:26:04+00,,,,,,,,,,,,,,,,,,,,,
2633626.22097906,1244490.44303987,"0","0","544",465.1,2026/05/24 16:26:05+00,,,,,,,,,,,,,,,,,,,,,
2633625.7625902,1244491.32990756,"0","0","545",465.3,2026/05/24 16:26:06+00,,,,,,,,,,,,,,,,,,,,,
2633624.15885995,1244494.32276534,"0","0","546",465.9,2026/05/24 16:26:07+00,,,,,,,,,,,,,,,,,,,,,
2633623.62365388,1244495.43156413,"0","0","547",466.1,2026/05/24 16:26:08+00,,,,,,,,,,,,,,,,,,,,,
2633622.61998548,1244499.20610194,"0","0","548",466.8,2026/05/24 16:26:09+00,,,,,,,,,,,,,,,,,,,,,
2633622.08478013,1244500.31490089,"0","0","549",467.1,2026/05/24 16:26:10+00,,,,,,,,,,,,,,,,,,,,,
2633620.55409398,1244503.75290539,"0","0","550",467.7,2026/05/24 16:26:11+00,,,,,,,,,,,,,,,,,,,,,
2633620.09381813,1244504.97331187,"0","0","551",467.9,2026/05/24 16:26:12+00,,,,,,,,,,,,,,,,,,,,,
2633619.31808759,1244508.52677513,"0","0","552",468.5,2026/05/24 16:26:13+00,,,,,,,,,,,,,,,,,,,,,
2633619.01018809,1244509.5256786,"0","0","553",468.6,2026/05/24 16:26:14+00,,,,,,,,,,,,,,,,,,,,,
2633617.10360358,1244512.62800637,"0","0","554",469,2026/05/24 16:26:15+00,,,,,,,,,,,,,,,,,,,,,
2633616.49284223,1244513.73637801,"0","0","555",469.1,2026/05/24 16:26:16+00,,,,,,,,,,,,,,,,,,,,,
2633614.73485867,1244517.28428005,"0","0","556",469.5,2026/05/24 16:26:17+00,,,,,,,,,,,,,,,,,,,,,
2633614.57618816,1244518.61757775,"0","0","557",469.7,2026/05/24 16:26:18+00,,,,,,,,,,,,,,,,,,,,,
2633613.64682842,1244522.61490403,"0","0","558",470,2026/05/24 16:26:19+00,,,,,,,,,,,,,,,,,,,,,
2633613.26085453,1244524.05809781,"0","0","559",470.2,2026/05/24 16:26:20+00,,,,,,,,,,,,,,,,,,,,,
2633612.33338491,1244527.721886,"0","0","560",470.5,2026/05/24 16:26:21+00,,,,,,,,,,,,,,,,,,,,,
2633612.02422861,1244528.94314877,"0","0","561",470.6,2026/05/24 16:26:22+00,,,,,,,,,,,,,,,,,,,,,
2633611.99967943,1244533.27914729,"0","0","562",471,2026/05/24 16:26:23+00,,,,,,,,,,,,,,,,,,,,,
2633611.68989402,1244534.61158955,"0","0","563",471.1,2026/05/24 16:26:24+00,,,,,,,,,,,,,,,,,,,,,
2633610.53449435,1244538.49645369,"0","0","564",471.4,2026/05/24 16:26:25+00,,,,,,,,,,,,,,,,,,,,,
2633610.75361473,1244539.83189042,"0","0","565",471.5,2026/05/24 16:26:26+00,,,,,,,,,,,,,,,,,,,,,
2633610.35316559,1244543.83221187,"0","0","566",471.7,2026/05/24 16:26:27+00,,,,,,,,,,,,,,,,,,,,,
2633610.49798687,1244544.94486194,"0","0","567",471.8,2026/05/24 16:26:28+00,,,,,,,,,,,,,,,,,,,,,
2633609.80034253,1244548.05403677,"0","0","568",472,2026/05/24 16:26:29+00,,,,,,,,,,,,,,,,,,,,,
2633608.94654813,1244552.05179186,"0","0","569",472.2,2026/05/24 16:26:30+00,,,,,,,,,,,,,,,,,,,,,
2633608.48627832,1244553.2721994,"0","0","570",472.3,2026/05/24 16:26:31+00,,,,,,,,,,,,,,,,,,,,,
2633607.10421125,1244557.15578118,"0","0","571",472.5,2026/05/24 16:26:32+00,,,,,,,,,,,,,,,,,,,,,
2633606.87061515,1244558.37747205,"0","0","572",472.5,2026/05/24 16:26:33+00,,,,,,,,,,,,,,,,,,,,,
2633605.86507959,1244562.4855517,"0","0","573",472.7,2026/05/24 16:26:34+00,,,,,,,,,,,,,,,,,,,,,
2633605.78071105,1244564.04163643,"0","0","574",472.8,2026/05/24 16:26:35+00,,,,,,,,,,,,,,,,,,,,,
2633604.39738954,1244568.14757787,"0","0","575",473,2026/05/24 16:26:36+00,,,,,,,,,,,,,,,,,,,,,
2633603.86156437,1244569.36755813,"0","0","576",473,2026/05/24 16:26:37+00,,,,,,,,,,,,,,,,,,,,,
2633602.02804706,1244572.91503679,"0","0","577",473.2,2026/05/24 16:26:38+00,,,,,,,,,,,,,,,,,,,,,
2633601.26617972,1244574.02255486,"0","0","578",473.2,2026/05/24 16:26:39+00,,,,,,,,,,,,,,,,,,,,,
2633599.96030872,1244577.7953867,"0","0","579",473.4,2026/05/24 16:26:40+00,,,,,,,,,,,,,,,,,,,,,
2633599.27337054,1244579.01451215,"0","0","580",473.4,2026/05/24 16:26:41+00,,,,,,,,,,,,,,,,,,,,,
2633597.97190634,1244582.00908822,"0","0","581",473.5,2026/05/24 16:26:42+00,,,,,,,,,,,,,,,,,,,,,
2633596.51366619,1244586.00342463,"0","0","582",473.7,2026/05/24 16:26:43+00,,,,,,,,,,,,,,,,,,,,,
2633595.7505432,1244587.33330238,"0","0","583",473.7,2026/05/24 16:26:44+00,,,,,,,,,,,,,,,,,,,,,
2633593.53925002,1244590.87864594,"0","0","584",473.7,2026/05/24 16:26:45+00,,,,,,,,,,,,,,,,,,,,,
2633592.6262721,1244591.98531008,"0","0","585",473.7,2026/05/24 16:26:46+00,,,,,,,,,,,,,,,,,,,,,
2633590.86769649,1244595.64439941,"0","0","586",473.7,2026/05/24 16:26:47+00,,,,,,,,,,,,,,,,,,,,,
2633590.55854801,1244596.86566353,"0","0","587",473.7,2026/05/24 16:26:48+00,,,,,,,,,,,,,,,,,,,,,
2633589.40757723,1244599.97227613,"0","0","588",473.7,2026/05/24 16:26:49+00,,,,,,,,,,,,,,,,,,,,,
2633588.94920219,1244600.85914693,"0","0","589",473.7,2026/05/24 16:26:50+00,,,,,,,,,,,,,,,,,,,,,
2633587.73274024,1244602.18646083,"0","0","590",473.7,2026/05/24 16:26:51+00,,,,,,,,,,,,,,,,,,,,,
2633586.8940642,1244603.5159123,"0","0","591",473.7,2026/05/24 16:26:52+00,,,,,,,,,,,,,,,,,,,,,
2633586.73225705,1244605.40510842,"0","0","592",473.8,2026/05/24 16:26:53+00,,,,,,,,,,,,,,,,,,,,,
2633586.49740896,1244606.84915919,"0","0","593",473.8,2026/05/24 16:26:54+00,,,,,,,,,,,,,,,,,,,,,
2633586.18826194,1244608.07042357,"0","0","594",473.8,2026/05/24 16:26:55+00,,,,,,,,,,,,,,,,,,,,,
2633585.57688705,1244609.28997816,"0","0","595",473.8,2026/05/24 16:26:56+00,,,,,,,,,,,,,,,,,,,,,
2633585.11977122,1244609.95449033,"0","0","596",473.8,2026/05/24 16:26:57+00,,,,,,,,,,,,,,,,,,,,,
2633584.9692862,1244609.84245597,"0","0","597",473.8,2026/05/24 16:26:58+00,,,,,,,,,,,,,,,,,,,,,
2633585.65873385,1244608.17861086,"0","0","598",473.8,2026/05/24 16:26:59+00,,,,,,,,,,,,,,,,,,,,,
2633585.66628161,1244606.84445717,"0","0","599",473.8,2026/05/24 16:27:00+00,,,,,,,,,,,,,,,,,,,,,
2633585.81928262,1244606.51177365,"0","0","600",473.8,2026/05/24 16:27:01+00,,,,,,,,,,,,,,,,,,,,,
2633585.97039669,1244606.51262856,"0","0","601",473.8,2026/05/24 16:27:02+00,,,,,,,,,,,,,,,,,,,,,
2633585.67005549,1244606.17738032,"0","0","602",473.8,2026/05/24 16:27:03+00,,,,,,,,,,,,,,,,,,,,,
2633585.44652924,1244605.6202006,"0","0","603",473.8,2026/05/24 16:27:04+00,,,,,,,,,,,,,,,,,,,,,
2633586.43191583,1244605.06986015,"0","0","604",473.8,2026/05/24 16:27:05+00,,,,,,,,,,,,,,,,,,,,,
2633587.04077531,1244604.29502355,"0","0","605",473.8,2026/05/24 16:27:06+00,,,,,,,,,,,,,,,,,,,,,
2633587.0401463,1244604.40620303,"0","0","606",473.9,2026/05/24 16:27:07+00,,,,,,,,,,,,,,,,,,,,,
2633586.66361898,1244604.18170674,"0","0","607",473.9,2026/05/24 16:27:08+00,,,,,,,,,,,,,,,,,,,,,
2633586.73854705,1244604.29331369,"0","0","608",473.9,2026/05/24 16:27:09+00,,,,,,,,,,,,,,,,,,,,,
2633587.04392034,1244603.73912619,"0","0","609",473.9,2026/05/24 16:27:10+00,,,,,,,,,,,,,,,,,,,,,
2633587.34551961,1244603.85201555,"0","0","610",473.9,2026/05/24 16:27:11+00,,,,,,,,,,,,,,,,,,,,,
2633587.0401463,1244604.40620303,"0","0","611",473.9,2026/05/24 16:27:12+00,,,,,,,,,,,,,,,,,,,,,
2633586.96521824,1244604.29459609,"0","0","612",473.9,2026/05/24 16:27:13+00,,,,,,,,,,,,,,,,,,,,,
2633586.58806192,1244604.18127928,"0","0","613",473.9,2026/05/24 16:27:14+00,,,,,,,,,,,,,,,,,,,,,
2633586.20838962,1244604.5126804,"0","0","614",473.9,2026/05/24 16:27:15+00,,,,,,,,,,,,,,,,,,,,,
2633586.13283256,1244604.51225294,"0","0","615",473.9,2026/05/24 16:27:16+00,,,,,,,,,,,,,,,,,,,,,
2633586.28331769,1244604.62428733,"0","0","616",473.9,2026/05/24 16:27:17+00,,,,,,,,,,,,,,,,,,,,,
2633586.28394668,1244604.51310786,"0","0","617",473.9,2026/05/24 16:27:18+00,,,,,,,,,,,,,,,,,,,,,
2633585.98108945,1244604.6225775,"0","0","618",473.9,2026/05/24 16:27:19+00,,,,,,,,,,,,,,,,,,,,,
2633586.05664651,1244604.62300496,"0","0","619",473.9,2026/05/24 16:27:20+00,,,,,,,,,,,,,,,,,,,,,
2633586.05601752,1244604.73418443,"0","0","620",473.9,2026/05/24 16:27:21+00,,,,,,,,,,,,,,,,,,,,,
2633585.3010759,1244604.61873044,"0","0","621",473.9,2026/05/24 16:27:22+00,,,,,,,,,,,,,,,,,,,,,
2633585.14807487,1244604.95141397,"0","0","622",473.9,2026/05/24 16:27:23+00,,,,,,,,,,,,,,,,,,,,,
2633584.84395976,1244605.28324262,"0","0","623",473.9,2026/05/24 16:27:24+00,,,,,,,,,,,,,,,,,,,,,
2633584.61980444,1244604.8372424,"0","0","624",473.9,2026/05/24 16:27:25+00,,,,,,,,,,,,,,,,,,,,,
2633584.46680345,1244605.16992595,"0","0","625",473.9,2026/05/24 16:27:26+00,,,,,,,,,,,,,,,,,,,,,
2633584.31317353,1244605.61378898,"0","0","626",473.9,2026/05/24 16:27:27+00,,,,,,,,,,,,,,,,,,,,,
2633584.38684371,1244605.94775483,"0","0","627",473.9,2026/05/24 16:27:28+00,,,,,,,,,,,,,,,,,,,,,
2633584.91574301,1244605.9507469,"0","0","628",473.9,2026/05/24 16:27:29+00,,,,,,,,,,,,,,,,,,,,,
2633585.44338436,1244606.17609797,"0","0","629",473.9,2026/05/24 16:27:31+00,,,,,,,,,,,,,,,,,,,,,
2633585.97228365,1244606.17909014,"0","0","630",473.9,2026/05/24 16:27:32+00,,,,,,,,,,,,,,,,,,,,,
2633585.66942651,1244606.2885598,"0","0","631",473.9,2026/05/24 16:27:33+00,,,,,,,,,,,,,,,,,,,,,
2633585.89798458,1244605.95630373,"0","0","632",473.9,2026/05/24 16:27:34+00,,,,,,,,,,,,,,,,,,,,,
2633585.74938641,1244605.51073093,"0","0","633",473.9,2026/05/24 16:27:35+00,,,,,,,,,,,,,,,,,,,,,
2633585.89924254,1244605.73394479,"0","0","634",473.9,2026/05/24 16:27:36+00,,,,,,,,,,,,,,,,,,,,,
2633586.12276874,1244606.29112452,"0","0","635",474,2026/05/24 16:27:37+00,,,,,,,,,,,,,,,,,,,,,
2633586.04972765,1244605.84597917,"0","0","636",474,2026/05/24 16:27:38+00,,,,,,,,,,,,,,,,,,,,,
2633585.97479959,1244605.73437224,"0","0","637",474,2026/05/24 16:27:39+00,,,,,,,,,,,,,,,,,,,,,
2633586.12717166,1244605.5128682,"0","0","638",474,2026/05/24 16:27:40+00,,,,,,,,,,,,,,,,,,,,,
2633587.03259824,1244605.74035671,"0","0","639",474,2026/05/24 16:27:41+00,,,,,,,,,,,,,,,,,,,,,
2633586.95578318,1244605.96228819,"0","0","640",474,2026/05/24 16:27:42+00,,,,,,,,,,,,,,,,,,,,,
2633586.87645212,1244606.62893757,"0","0","641",474,2026/05/24 16:27:43+00,,,,,,,,,,,,,,,,,,,,,
2633586.80215309,1244606.40615116,"0","0","642",474,2026/05/24 16:27:44+00,,,,,,,,,,,,,,,,,,,,,
2633586.49803795,1244606.73797972,"0","0","643",474,2026/05/24 16:27:45+00,,,,,,,,,,,,,,,,,,,,,
2633586.04343778,1244606.95777392,"0","0","644",474,2026/05/24 16:27:46+00,,,,,,,,,,,,,,,,,,,,,
2633585.74498355,1244606.28898725,"0","0","645",474,2026/05/24 16:27:47+00,,,,,,,,,,,,,,,,,,,,,
2633585.66879753,1244606.39973927,"0","0","646",474,2026/05/24 16:27:48+00,,,,,,,,,,,,,,,,,,,,,
2633585.66879753,1244606.39973927,"0","0","647",474,2026/05/24 16:27:49+00,,,,,,,,,,,,,,,,,,,,,
2633585.14304311,1244605.84084976,"0","0","648",474,2026/05/24 16:27:50+00,,,,,,,,,,,,,,,,,,,,,
2633585.21734221,1244606.06363616,"0","0","649",474,2026/05/24 16:27:51+00,,,,,,,,,,,,,,,,,,,,,
2633585.21671324,1244606.17481563,"0","0","650",474,2026/05/24 16:27:52+00,,,,,,,,,,,,,,,,,,,,,
2633585.14052723,1244606.28556765,"0","0","651",474,2026/05/24 16:27:53+00,,,,,,,,,,,,,,,,,,,,,
2633585.52082834,1244605.842987,"0","0","652",474,2026/05/24 16:27:54+00,,,,,,,,,,,,,,,,,,,,,
2633585.51831243,1244606.2877049,"0","0","653",474,2026/05/24 16:27:55+00,,,,,,,,,,,,,,,,,,,,,
2633585.74561253,1244606.17780777,"0","0","654",474,2026/05/24 16:27:56+00,,,,,,,,,,,,,,,,,,,,,
2633585.29918899,1244604.95226886,"0","0","655",474,2026/05/24 16:27:57+00,,,,,,,,,,,,,,,,,,,,,
2633585.89987153,1244605.62276531,"0","0","656",474,2026/05/24 16:27:58+00,,,,,,,,,,,,,,,,,,,,,
2633586.42939986,1244605.51457804,"0","0","657",474,2026/05/24 16:27:59+00,,,,,,,,,,,,,,,,,,,,,
2633586.9589282,1244605.40639082,"0","0","658",474.1,2026/05/24 16:28:00+00,,,,,,,,,,,,,,,,,,,,,
2633587.03511426,1244605.29563882,"0","0","659",474.1,2026/05/24 16:28:01+00,,,,,,,,,,,,,,,,,,,,,
2633587.41352853,1244605.1865967,"0","0","660",474.1,2026/05/24 16:28:02+00,,,,,,,,,,,,,,,,,,,,,
2633587.56338461,1244605.4098106,"0","0","661",474.1,2026/05/24 16:28:03+00,,,,,,,,,,,,,,,,,,,,,
2633587.78942674,1244605.5222725,"0","0","662",474.1,2026/05/24 16:28:04+00,,,,,,,,,,,,,,,,,,,,,
2633587.78942674,1244605.5222725,"0","0","663",474.1,2026/05/24 16:28:05+00,,,,,,,,,,,,,,,,,,,,,
2633587.78942674,1244605.5222725,"0","0","664",474.1,2026/05/24 16:28:06+00,,,,,,,,,,,,,,,,,,,,,
2633587.78942674,1244605.5222725,"0","0","665",474.1,2026/05/24 16:28:07+00,,,,,,,,,,,,,,,,,,,,,
2633588.09039688,1244605.74634138,"0","0","666",474.1,2026/05/24 16:28:08+00,,,,,,,,,,,,,,,,,,,,,
2633588.08913883,1244605.96870033,"0","0","667",474.1,2026/05/24 16:28:09+00,,,,,,,,,,,,,,,,,,,,,
2633588.23962389,1244606.08073477,"0","0","668",474.1,2026/05/24 16:28:11+00,,,,,,,,,,,,,,,,,,,,,
2633588.08976786,1244605.85752085,"0","0","669",474.1,2026/05/24 16:28:12+00,,,,,,,,,,,,,,,,,,,,,
2633588.08913883,1244605.96870033,"0","0","670",474.1,2026/05/24 16:28:13+00,,,,,,,,,,,,,,,,,,,,,
2633587.9367667,1244606.19020431,"0","0","671",474.1,2026/05/24 16:28:14+00,,,,,,,,,,,,,,,,,,,,,
2633587.9367667,1244606.19020431,"0","0","672",474.1,2026/05/24 16:28:15+00,,,,,,,,,,,,,,,,,,,,,
2633587.93613768,1244606.30138378,"0","0","673",474.1,2026/05/24 16:28:16+00,,,,,,,,,,,,,,,,,,,,,
2633587.93613768,1244606.30138378,"0","0","674",474.1,2026/05/24 16:28:17+00,,,,,,,,,,,,,,,,,,,,,
2633587.93613768,1244606.30138378,"0","0","675",474.1,2026/05/24 16:28:18+00,,,,,,,,,,,,,,,,,,,,,
2633587.86058064,1244606.3009563,"0","0","676",474.1,2026/05/24 16:28:19+00,,,,,,,,,,,,,,,,,,,,,
2633588.01169472,1244606.30181126,"0","0","677",474.1,2026/05/24 16:28:20+00,,,,,,,,,,,,,,,,,,,,,
2633587.93613768,1244606.30138378,"0","0","678",474.1,2026/05/24 16:28:21+00,,,,,,,,,,,,,,,,,,,,,
2633588.01232374,1244606.19063179,"0","0","679",474.1,2026/05/24 16:28:22+00,,,,,,,,,,,,,,,,,,,,,
2633588.08725175,1244606.30223875,"0","0","680",474.1,2026/05/24 16:28:23+00,,,,,,,,,,,,,,,,,,,,,
2633588.08725175,1244606.30223875,"0","0","681",474.1,2026/05/24 16:28:24+00,,,,,,,,,,,,,,,,,,,,,
2633588.38947991,1244606.30394869,"0","0","682",474.1,2026/05/24 16:28:25+00,,,,,,,,,,,,,,,,,,,,,
2633588.38822185,1244606.52630763,"0","0","683",474.1,2026/05/24 16:28:26+00,,,,,,,,,,,,,,,,,,,,,
2633588.38885088,1244606.41512816,"0","0","684",474.1,2026/05/24 16:28:27+00,,,,,,,,,,,,,,,,,,,,,
2633588.46314985,1244606.63791459,"0","0","685",474.1,2026/05/24 16:28:28+00,,,,,,,,,,,,,,,,,,,,,
2633588.38633475,1244606.85984605,"0","0","686",474.1,2026/05/24 16:28:29+00,,,,,,,,,,,,,,,,,,,,,
2633588.53556172,1244607.19423945,"0","0","687",474.1,2026/05/24 16:28:30+00,,,,,,,,,,,,,,,,,,,,,
